@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number,orcid
true,17,https://api.elsevier.com/content/author/author_id/12802595400,12802595400,Fratta P.,Fratta,Pietro,P.,true,60019953,5,0000-0002-7554-1632
true,18,https://api.elsevier.com/content/author/author_id/35399499700,35399499700,Petrucelli L.,Petrucelli,Leonard,L.,true,60018859,5,0000-0003-2959-129X
true,19,https://api.elsevier.com/content/author/author_id/54684626100,54684626100,Narayan P.,Narayan,Priyanka,P.,true,60008438,5,0000-0002-9328-4959
true,20,https://api.elsevier.com/content/author/author_id/7006533543,7006533543,Cookson M.R.,Cookson,Mark R.,M.R.,true,60017252,5,0000-0002-1058-3831
true,21,https://api.elsevier.com/content/author/author_id/7403169225,7403169225,Ward M.E.,Ward,Michael E.,M.E.,true,60017252,5,0000-0002-5296-8051
true,22,https://api.elsevier.com/content/author/author_id/7006092717,7006092717,Singleton A.B.,Singleton,Andrew B.,A.B.,true,60017252,5,0000-0001-5606-700X
true,23,https://api.elsevier.com/content/author/author_id/55630773200,55630773200,Nalls M.A.,Nalls,Mike A.,M.A.,true,60017252,5,0000-0003-0319-4325
true,24,https://api.elsevier.com/content/author/author_id/57202001194,57202001194,Qi Y.A.,Qi,Yue A.,Y.A.,true,60017252,5,0000-0003-1914-8710
true,1,https://api.elsevier.com/content/author/author_id/57192435555,57192435555,Dark H.E.,Dark,Heather E.,H.E.,true,60017252,6,NA
true,2,https://api.elsevier.com/content/author/author_id/54080377200,54080377200,Shafer A.T.,Shafer,Andrea T.,A.T.,true,60017252,6,NA
true,3,https://api.elsevier.com/content/author/author_id/58283683700,58283683700,Cordon J.,Cordon,Jenifer,J.,true,60017252,6,NA
true,4,https://api.elsevier.com/content/author/author_id/15756851300,15756851300,An Y.,An,Yang,Y.,true,60017252,6,NA
true,5,https://api.elsevier.com/content/author/author_id/57315509600,57315509600,Lewis A.,Lewis,Alexandria,A.,true,60001117,6,NA
true,6,https://api.elsevier.com/content/author/author_id/6506285061,6506285061,Moghekar A.,Moghekar,Abhay,A.,true,60001117,6,NA
true,7,https://api.elsevier.com/content/author/author_id/16679175200,16679175200,Landman B.A.,Landman,Bennett A.,B.A.,true,60010060,6,NA
true,8,https://api.elsevier.com/content/author/author_id/7102831381,7102831381,Resnick S.M.,Resnick,Susan M.,S.M.,true,60017252,6,NA
true,9,https://api.elsevier.com/content/author/author_id/58294717300,58294717300,Walker K.A.,Walker,Keenan A.,K.A.,true,60017252,6,NA
true,1,https://api.elsevier.com/content/author/author_id/55911583000,55911583000,Beydoun M.A.,Beydoun,May A.,M.A.,true,60017252,7,0000-0002-1050-4523
true,2,https://api.elsevier.com/content/author/author_id/24073158800,24073158800,Beydoun H.A.,Beydoun,Hind A.,H.A.,true,60138958,7,NA
true,3,https://api.elsevier.com/content/author/author_id/58031013000,58031013000,Georgescu M.F.,Georgescu,Michael F.,M.F.,true,60017252,7,0000-0002-2619-2675
true,4,https://api.elsevier.com/content/author/author_id/57376323000,57376323000,Tate R.,Tate,Rio,R.,true,60017252,7,NA
true,5,https://api.elsevier.com/content/author/author_id/57209145255,57209145255,Hossain S.,Hossain,Sharmin,S.,NA,NA,7,NA
true,6,https://api.elsevier.com/content/author/author_id/59454739200,59454739200,Vieytes C.A.M.,Vieytes,Christian A.Maino,C.A.M.,true,60017252,7,0009-0001-8052-0203
true,7,https://api.elsevier.com/content/author/author_id/25026036800,25026036800,Gamaldo A.A.,Gamaldo,Alyssa A.,A.A.,true,60026610,7,NA
true,8,https://api.elsevier.com/content/author/author_id/7404538531,7404538531,Evans M.K.,Evans,Michele K.,M.K.,true,60017252,7,0000-0002-8546-2831
true,9,https://api.elsevier.com/content/author/author_id/57211703435,57211703435,Zonderman A.B.,Zonderman,Alan B.,A.B.,true,60017252,7,NA
true,1,https://api.elsevier.com/content/author/author_id/56412408800,56412408800,Tian Q.,Tian,Qu,Q.,true,60017252,8,0000-0003-2706-1439
true,2,https://api.elsevier.com/content/author/author_id/58989705600,58989705600,Greig E.E.,Greig,Erin E.,E.E.,true,60017252,8,0000-0003-2833-7441
true,3,https://api.elsevier.com/content/author/author_id/7005310126,7005310126,Davatzikos C.,Davatzikos,Christos,C.,true,60003711,8,0000-0002-1025-8561
true,4,https://api.elsevier.com/content/author/author_id/16679175200,16679175200,Landman B.A.,Landman,Bennett A.,B.A.,true,60010060,8,0000-0001-5733-2127
true,5,https://api.elsevier.com/content/author/author_id/7102831381,7102831381,Resnick S.M.,Resnick,Susan M.,S.M.,true,60017252,8,0000-0003-1115-7145
true,6,https://api.elsevier.com/content/author/author_id/57215726620,57215726620,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,8,0000-0002-6273-1613
true,1,https://api.elsevier.com/content/author/author_id/57222117752,57222117752,Lamichhane G.,Lamichhane,Gopal,G.,true,60006514,9,0000-0003-1487-7578
true,2,https://api.elsevier.com/content/author/author_id/57219618078,57219618078,Olawale F.,Olawale,Femi,F.,true,60006514,9,NA
true,3,https://api.elsevier.com/content/author/author_id/57217206700,57217206700,Liu J.,Liu,Jing,J.,true,60006514,9,NA
true,4,https://api.elsevier.com/content/author/author_id/57196088424,57196088424,Lee D.Y.,Lee,Da Yeon,D.Y.,true,60006514,9,0000-0002-4085-0689
true,5,https://api.elsevier.com/content/author/author_id/57421486900,57421486900,Lee S.J.,Lee,Su Jeong,S.J.,true,60006514,9,0000-0003-0819-8982
true,6,https://api.elsevier.com/content/author/author_id/59489783800,59489783800,Chaffin N.,Chaffin,Nathan,N.,true,60006514,9,NA
true,7,https://api.elsevier.com/content/author/author_id/57196219409,57196219409,Alake S.,Alake,Sanmi,S.,true,60006514,9,NA
true,8,https://api.elsevier.com/content/author/author_id/35592249700,35592249700,Lucas E.A.,Lucas,Edralin A.,E.A.,true,60006514,9,0000-0002-4983-1193
true,9,https://api.elsevier.com/content/author/author_id/7405270549,7405270549,Zhang G.,Zhang,Guolong,G.,true,60006514,9,0000-0003-4781-5816
true,10,https://api.elsevier.com/content/author/author_id/7202144917,7202144917,Egan J.M.,Egan,Josephine M.,J.M.,true,60017252,9,NA
true,11,https://api.elsevier.com/content/author/author_id/57218459560,57218459560,Kim Y.,Kim,Yoo,Y.,true,60006514,9,0000-0002-4525-1319
true,1,https://api.elsevier.com/content/author/author_id/57763482400,57763482400,Hu Y.H.,Hu,Yi Han,Y.H.,true,60017252,10,0000-0003-0882-6563
true,2,https://api.elsevier.com/content/author/author_id/14028522300,14028522300,Meirelles O.,Meirelles,Osorio,O.,true,60017252,10,NA
true,3,https://api.elsevier.com/content/author/author_id/35761309500,35761309500,Shiroma E.J.,Shiroma,Eric J.,E.J.,true,60017252,10,NA
true,4,https://api.elsevier.com/content/author/author_id/15842728500,15842728500,Satizabal C.L.,Satizabal,Claudia L.,C.L.,true,60018573,10,NA
true,5,https://api.elsevier.com/content/author/author_id/57211936432,57211936432,Seshadri S.,Seshadri,Sudha,S.,true,60018573,10,NA
true,6,https://api.elsevier.com/content/author/author_id/57216588719,57216588719,Tracy R.P.,Tracy,Russell P.,R.P.,true,60031576,10,NA
true,7,https://api.elsevier.com/content/author/author_id/58792726800,58792726800,Gudnason V.,Gudnason,Vilmundur,V.,true,60071115,10,NA
true,8,https://api.elsevier.com/content/author/author_id/7006392362,7006392362,Launer L.J.,Launer,Lenore J.,L.J.,true,60017252,10,NA
true,1,https://api.elsevier.com/content/author/author_id/7005855536,7005855536,Smith Q.R.,Smith,Quentin R.,Q.R.,true,60007241,11,NA
true,2,https://api.elsevier.com/content/author/author_id/13003466000,13003466000,Mandula H.,Mandula,Haritha,H.,true,60007241,11,NA
true,3,https://api.elsevier.com/content/author/author_id/13002790900,13002790900,Parepally J.M.R.,Parepally,Jagan Mohan R.,J.M.R.,true,60007241,11,NA
true,4,https://api.elsevier.com/content/author/author_id/57214551846,57214551846,Oki J.,Oki,Jun,J.,true,60007241,11,NA
true,5,https://api.elsevier.com/content/author/author_id/16305358700,16305358700,Thomas F.,Thomas,Fancy,F.,true,60007241,11,NA
true,6,https://api.elsevier.com/content/author/author_id/36938854900,36938854900,Thorsheim H.R.,Thorsheim,Helen R.,H.R.,true,60007241,11,NA
true,7,https://api.elsevier.com/content/author/author_id/25951258100,25951258100,Al-Ahmad A.J.,Al-Ahmad,Abraham J.,A.J.,true,60007241,11,NA
true,8,https://api.elsevier.com/content/author/author_id/6701446339,6701446339,Abbruscato T.J.,Abbruscato,Thomas J.,T.J.,true,60007241,11,NA
true,9,https://api.elsevier.com/content/author/author_id/7005712124,7005712124,Ask P.,Ask,Per,P.,true,60009358,11,NA
true,10,https://api.elsevier.com/content/author/author_id/7004368875,7004368875,Hage D.S.,Hage,David S.,D.S.,true,60026306,11,NA
true,11,https://api.elsevier.com/content/author/author_id/57198535720,57198535720,Robinson P.J.,Robinson,Peter J.,P.J.,true,60017252,11,NA
true,1,https://api.elsevier.com/content/author/author_id/57226351906,57226351906,Álvarez Jerez P.,Álvarez Jerez,Pilar,P.,true,60017252,12,0000-0002-5812-1898
true,2,https://api.elsevier.com/content/author/author_id/57758484200,57758484200,Wild Crea P.,Wild Crea,Peter,P.,true,60017252,12,0000-0001-8944-5716
true,3,https://api.elsevier.com/content/author/author_id/7005869446,7005869446,Ramos D.M.,Ramos,Daniel M.,D.M.,true,60017252,12,0000-0002-4041-5273
true,4,https://api.elsevier.com/content/author/author_id/55959825700,55959825700,Gustavsson E.K.,Gustavsson,Emil K.,E.K.,true,60012662,12,0000-0003-0541-7537
true,5,https://api.elsevier.com/content/author/author_id/57218375716,57218375716,Radefeldt M.,Radefeldt,Mandy,M.,true,60112006,12,NA
true,6,https://api.elsevier.com/content/author/author_id/6508009417,6508009417,Damianov A.,Damianov,Andrey,A.,true,60005247,12,NA
true,7,https://api.elsevier.com/content/author/author_id/57211347742,57211347742,Makarious M.B.,Makarious,Mary B.,M.B.,true,60017252,12,0000-0002-7978-1051
true,8,https://api.elsevier.com/content/author/author_id/35318197000,35318197000,Ojo O.O.,Ojo,Oluwadamilola O.,O.O.,true,60024019,12,0000-0001-6461-2653
true,9,https://api.elsevier.com/content/author/author_id/57200918410,57200918410,Billingsley K.J.,Billingsley,Kimberley J.,K.J.,true,60017252,12,NA
true,10,https://api.elsevier.com/content/author/author_id/57812857900,57812857900,Malik L.,Malik,Laksh,L.,true,60017252,12,0000-0002-2498-146X
true,11,https://api.elsevier.com/content/author/author_id/57192080611,57192080611,Daida K.,Daida,Kensuke,K.,true,60017252,12,0000-0002-9177-9587
true,12,https://api.elsevier.com/content/author/author_id/58950593300,58950593300,Bromberek S.,Bromberek,Sarah,S.,true,60017252,12,NA
true,13,https://api.elsevier.com/content/author/author_id/59474032700,59474032700,Hu F.,Hu,Fangle,F.,true,60017252,12,NA
true,14,https://api.elsevier.com/content/author/author_id/58950610200,58950610200,Schneider Z.,Schneider,Zachary,Z.,true,60017252,12,NA
true,15,https://api.elsevier.com/content/author/author_id/57196441256,57196441256,Surapaneni A.L.,Surapaneni,Aditya L.,A.L.,true,60024541,12,NA
true,16,https://api.elsevier.com/content/author/author_id/57537682900,57537682900,Stadler J.,Stadler,Julia,J.,true,60017252,12,NA
true,17,https://api.elsevier.com/content/author/author_id/13007960600,13007960600,Rizig M.,Rizig,Mie,M.,true,60019953,12,0000-0003-2420-4449
true,18,https://api.elsevier.com/content/author/author_id/56234940000,56234940000,Morris H.R.,Morris,Huw R.,H.R.,true,60022148,12,0000-0002-5473-3774
true,19,https://api.elsevier.com/content/author/author_id/57190689371,57190689371,Pantazis C.B.,Pantazis,Caroline B.,C.B.,true,60017252,12,0000-0002-2768-4903
true,20,https://api.elsevier.com/content/author/author_id/7005060418,7005060418,Leonard H.L.,Leonard,Hampton L.,H.L.,true,60017252,12,NA
true,21,https://api.elsevier.com/content/author/author_id/57190977757,57190977757,Screven L.,Screven,Laurel,L.,true,60017252,12,NA
true,22,https://api.elsevier.com/content/author/author_id/57202001194,57202001194,Qi Y.A.,Qi,Yue A.,Y.A.,true,60017252,12,0000-0003-1914-8710
true,23,https://api.elsevier.com/content/author/author_id/55630773200,55630773200,Nalls M.A.,Nalls,Mike A.,M.A.,true,60017252,12,0000-0003-0319-4325
true,24,https://api.elsevier.com/content/author/author_id/56586205000,56586205000,Bandres-Ciga S.,Bandres-Ciga,Sara,S.,true,60017252,12,NA
true,25,https://api.elsevier.com/content/author/author_id/57207702422,57207702422,Hardy J.,Hardy,John,J.,true,60019953,12,NA
true,26,https://api.elsevier.com/content/author/author_id/7003363686,7003363686,Houlden H.,Houlden,Henry,H.,true,60019953,12,0000-0002-2866-7777
true,27,https://api.elsevier.com/content/author/author_id/57208041356,57208041356,Eng C.,Eng,Celeste,C.,true,60031970,12,NA
true,28,https://api.elsevier.com/content/author/author_id/57203216533,57203216533,Burchard E.G.,Burchard,Esteban González,E.G.,true,60031970,12,0000-0001-7475-2035
true,29,https://api.elsevier.com/content/author/author_id/55617244500,55617244500,Kachuri L.,Kachuri,Linda,L.,true,60032838,12,0000-0002-3226-4727
true,30,https://api.elsevier.com/content/author/author_id/55745161900,55745161900,Lin C.H.,Lin,Chia Ho,C.H.,true,60005247,12,NA
true,31,https://api.elsevier.com/content/author/author_id/7402568558,7402568558,Black D.L.,Black,Douglas L.,D.L.,true,60005247,12,0000-0002-2705-8187
true,32,https://api.elsevier.com/content/author/author_id/7006092717,7006092717,Singleton A.B.,Singleton,Andrew B.,A.B.,true,60017252,12,NA
true,33,https://api.elsevier.com/content/author/author_id/14522182900,14522182900,Fischer S.,Fischer,Steffen,S.,true,60112006,12,0000-0002-9821-2313
true,34,https://api.elsevier.com/content/author/author_id/57197281204,57197281204,Bauer P.,Bauer,Peter,P.,true,60112006,12,NA
true,35,https://api.elsevier.com/content/author/author_id/40561536800,40561536800,Reed X.,Reed,Xylena,X.,true,60017252,12,0000-0002-7563-9365
true,36,https://api.elsevier.com/content/author/author_id/57217124361,57217124361,Ryten M.,Ryten,Mina,M.,true,60012662,12,0000-0001-9520-6957
true,37,https://api.elsevier.com/content/author/author_id/7003775969,7003775969,Beetz C.,Beetz,Christian,C.,true,60112006,12,NA
true,38,https://api.elsevier.com/content/author/author_id/7403169225,7403169225,Ward M.,Ward,Michael,M.,true,60017252,12,0000-0002-5296-8051
true,39,https://api.elsevier.com/content/author/author_id/35580284300,35580284300,Okubadejo N.U.,Okubadejo,Njideka U.,N.U.,true,60024019,12,0000-0003-2975-8803
true,40,https://api.elsevier.com/content/author/author_id/54881254200,54881254200,Blauwendraat C.,Blauwendraat,Cornelis,C.,true,60017252,12,0000-0001-9358-8111
true,1,https://api.elsevier.com/content/author/author_id/16400578400,16400578400,Bigman G.,Bigman,Galya,G.,true,60012957,13,0000-0002-4747-6888
