@_fa,@seq,author-url,authid,orcid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/56924384500,56924384500,0000-0003-1271-2489,Graham S.E.,Graham,Sarah E.,S.E.,true,60033182,1
true,2,https://api.elsevier.com/content/author/author_id/36466160700,36466160700,0000-0002-6592-1172,Clarke S.L.,Clarke,Shoa L.,S.L.,true,60028084,1
true,3,https://api.elsevier.com/content/author/author_id/57205105361,57205105361,0000-0003-4286-4299,Wu K.H.H.,Wu,Kuan Han H.,K.H.H.,true,60033182,1
true,4,https://api.elsevier.com/content/author/author_id/57190986676,57190986676,0000-0002-1691-9615,Kanoni S.,Kanoni,Stavroula,S.,true,60021435,1
true,5,https://api.elsevier.com/content/author/author_id/57203228355,57203228355,0000-0001-6411-9666,Zajac G.J.M.,Zajac,Greg J.M.,G.J.M.,true,60016660,1
true,6,https://api.elsevier.com/content/author/author_id/6602138268,6602138268,NA,Ramdas S.,Ramdas,Shweta,S.,true,60003711,1
true,7,https://api.elsevier.com/content/author/author_id/26654479000,26654479000,NA,Surakka I.,Surakka,Ida,I.,true,60033182,1
true,8,https://api.elsevier.com/content/author/author_id/22835706900,22835706900,NA,Ntalla I.,Ntalla,Ioanna,I.,true,60021435,1
true,9,https://api.elsevier.com/content/author/author_id/57216597899,57216597899,NA,Vedantam S.,Vedantam,Sailaja,S.,true,60030521,1
true,10,https://api.elsevier.com/content/author/author_id/36645396400,36645396400,0000-0003-0292-5421,Winkler T.W.,Winkler,Thomas W.,T.W.,true,60030807,1
true,11,https://api.elsevier.com/content/author/author_id/57212874871,57212874871,NA,Locke A.E.,Locke,Adam E.,A.E.,true,60022756,1
true,12,https://api.elsevier.com/content/author/author_id/57204885457,57204885457,0000-0001-6179-1609,Marouli E.,Marouli,Eirini,E.,true,60021435,1
true,13,https://api.elsevier.com/content/author/author_id/55523326400,55523326400,0000-0002-8208-7925,Hwang M.Y.,Hwang,Mi Yeong,M.Y.,true,60068695,1
true,14,https://api.elsevier.com/content/author/author_id/57208658836,57208658836,0000-0003-2181-2131,Han S.,Han,Sohee,S.,true,60068695,1
true,15,https://api.elsevier.com/content/author/author_id/57055280100,57055280100,0000-0002-9076-0710,Narita A.,Narita,Akira,A.,true,60008435,1
true,16,https://api.elsevier.com/content/author/author_id/25031506700,25031506700,0000-0001-8225-9531,Choudhury A.,Choudhury,Ananyo,A.,true,60079992,1
true,17,https://api.elsevier.com/content/author/author_id/54962480000,54962480000,0000-0002-0827-9101,Bentley A.R.,Bentley,Amy R.,A.R.,true,60013369,1
true,18,https://api.elsevier.com/content/author/author_id/25930326000,25930326000,NA,Ekoru K.,Ekoru,Kenneth,K.,true,60013369,1
true,19,https://api.elsevier.com/content/author/author_id/56045118100,56045118100,NA,Verma A.,Verma,Anurag,A.,true,60003711,1
true,20,https://api.elsevier.com/content/author/author_id/57216275309,57216275309,NA,Trivedi B.,Trivedi,Bhavi,B.,true,60021435,1
true,21,https://api.elsevier.com/content/author/author_id/54880102900,54880102900,0000-0002-4454-9084,Martin H.C.,Martin,Hilary C.,H.C.,true,60005517,1
true,22,https://api.elsevier.com/content/author/author_id/57197038575,57197038575,NA,Hunt K.A.,Hunt,Karen A.,K.A.,true,60021435,1
true,23,https://api.elsevier.com/content/author/author_id/57190765450,57190765450,NA,Hui Q.,Hui,Qin,Q.,true,60025315,1
true,24,https://api.elsevier.com/content/author/author_id/55233821300,55233821300,NA,Klarin D.,Klarin,Derek,D.,true,60014232,1
true,25,https://api.elsevier.com/content/author/author_id/55612671400,55612671400,0000-0003-1134-6413,Zhu X.,Zhu,Xiang,X.,true,60028084,1
true,26,https://api.elsevier.com/content/author/author_id/7003411255,7003411255,NA,Thorleifsson G.,Thorleifsson,Gudmar,G.,true,60071123,1
true,27,https://api.elsevier.com/content/author/author_id/8096591700,8096591700,NA,Helgadottir A.,Helgadottir,Anna,A.,true,60071123,1
true,28,https://api.elsevier.com/content/author/author_id/6602358994,6602358994,0000-0002-5222-9857,Gudbjartsson D.F.,Gudbjartsson,Daniel F.,D.F.,true,60071123,1
true,29,https://api.elsevier.com/content/author/author_id/57205701841,57205701841,0000-0002-9517-6636,Holm H.,Holm,Hilma,H.,true,60071123,1
true,30,https://api.elsevier.com/content/author/author_id/6603690827,6603690827,NA,Olafsson I.,Olafsson,Isleifur,I.,true,60071132,1
true,31,https://api.elsevier.com/content/author/author_id/57191843287,57191843287,NA,Akiyama M.,Akiyama,Masato,M.,true,60274640,1
true,32,https://api.elsevier.com/content/author/author_id/57195036300,57195036300,NA,Sakaue S.,Sakaue,Saori,S.,true,60274640,1
true,33,https://api.elsevier.com/content/author/author_id/35182021300,35182021300,0000-0002-6452-4095,Terao C.,Terao,Chikashi,C.,true,60274640,1
true,34,https://api.elsevier.com/content/author/author_id/56666893900,56666893900,0000-0001-5165-4408,Kanai M.,Kanai,Masahiro,M.,true,60001001,1
true,35,https://api.elsevier.com/content/author/author_id/55475981000,55475981000,0000-0001-7719-0859,Zhou W.,Zhou,Wei,W.,true,60033182,1
true,36,https://api.elsevier.com/content/author/author_id/55512097400,55512097400,0000-0002-3058-1059,Brumpton B.M.,Brumpton,Ben M.,B.M.,true,60013141,1
true,37,https://api.elsevier.com/content/author/author_id/54988048100,54988048100,NA,Rasheed H.,Rasheed,Humaira,H.,true,60013141,1
true,38,https://api.elsevier.com/content/author/author_id/57202906878,57202906878,0000-0002-1631-4069,Ruotsalainen S.E.,Ruotsalainen,Sanni E.,S.E.,true,60002952,1
true,39,https://api.elsevier.com/content/author/author_id/13403065100,13403065100,NA,Havulinna A.S.,Havulinna,Aki S.,A.S.,true,60002952,1
true,40,https://api.elsevier.com/content/author/author_id/55541771800,55541771800,NA,Veturi Y.,Veturi,Yogasudha,Y.,true,60003711,1
true,41,https://api.elsevier.com/content/author/author_id/24166161500,24166161500,0000-0002-6213-793X,Feng Q.P.,Feng,Qi Ping,Q.P.,true,60030769,1
true,42,https://api.elsevier.com/content/author/author_id/7102028311,7102028311,NA,Rosenthal E.A.,Rosenthal,Elisabeth A.,E.A.,true,60015481,1
true,43,https://api.elsevier.com/content/author/author_id/55544738700,55544738700,NA,Lingren T.,Lingren,Todd,T.,true,60030440,1
true,44,https://api.elsevier.com/content/author/author_id/57205325975,57205325975,0000-0001-8021-5818,Pacheco J.A.,Pacheco,Jennifer Allen,J.A.,true,60007363,1
true,45,https://api.elsevier.com/content/author/author_id/55571430100,55571430100,NA,Pendergrass S.A.,Pendergrass,Sarah A.,S.A.,true,60026209,1
true,46,https://api.elsevier.com/content/author/author_id/16318526900,16318526900,NA,Haessler J.,Haessler,Jeffrey,J.,true,60279163,1
true,47,https://api.elsevier.com/content/author/author_id/8042182200,8042182200,NA,Giulianini F.,Giulianini,Franco,F.,true,60016782,1
true,48,https://api.elsevier.com/content/author/author_id/6506981950,6506981950,NA,Bradford Y.,Bradford,Yuki,Y.,true,60003711,1
true,49,https://api.elsevier.com/content/author/author_id/57214125544,57214125544,NA,Miller J.E.,Miller,Jason E.,J.E.,true,60003711,1
true,50,https://api.elsevier.com/content/author/author_id/19642129200,19642129200,0000-0003-0198-5078,Campbell A.,Campbell,Archie,A.,true,60027272,1
true,51,https://api.elsevier.com/content/author/author_id/57221035267,57221035267,NA,Lin K.,Lin,Kuang,K.,true,60022323,1
true,52,https://api.elsevier.com/content/author/author_id/57204865440,57204865440,NA,Millwood I.Y.,Millwood,Iona Y.,I.Y.,true,60022323,1
true,53,https://api.elsevier.com/content/author/author_id/50561290100,50561290100,NA,Hindy G.,Hindy,George,G.,true,60196727,1
true,54,https://api.elsevier.com/content/author/author_id/31767723600,31767723600,NA,Rasheed A.,Rasheed,Asif,A.,true,107030067,1
true,55,https://api.elsevier.com/content/author/author_id/57202560683,57202560683,NA,Faul J.D.,Faul,Jessica D.,J.D.,true,60025778,1
true,56,https://api.elsevier.com/content/author/author_id/57217566945,57217566945,0000-0001-7388-0692,Zhao W.,Zhao,Wei,W.,true,60016660,1
true,57,https://api.elsevier.com/content/author/author_id/57215616107,57215616107,0000-0002-1661-2402,Weir D.R.,Weir,David R.,D.R.,true,60025778,1
true,58,https://api.elsevier.com/content/author/author_id/57212872873,57212872873,NA,Turman C.,Turman,Constance,C.,true,60032499,1
true,59,https://api.elsevier.com/content/author/author_id/55645158900,55645158900,NA,Huang H.,Huang,Hongyan,H.,true,60032499,1
true,60,https://api.elsevier.com/content/author/author_id/8637792200,8637792200,0000-0001-6380-1735,Graff M.,Graff,Mariaelisa,M.,true,60016639,1
true,61,https://api.elsevier.com/content/author/author_id/57216302527,57216302527,NA,Mahajan A.,Mahajan,Anubha,A.,true,60099539,1
true,62,https://api.elsevier.com/content/author/author_id/57211855446,57211855446,NA,Brown M.R.,Brown,Michael R.,M.R.,true,60012516,1
true,63,https://api.elsevier.com/content/author/author_id/57196272200,57196272200,0000-0001-8279-3611,Zhang W.,Zhang,Weihua,W.,true,60015150,1
true,64,https://api.elsevier.com/content/author/author_id/57218930557,57218930557,0000-0001-9994-3399,Yu K.,Yu,Ketian,K.,true,60016660,1
true,65,https://api.elsevier.com/content/author/author_id/55916848600,55916848600,0000-0003-1198-7536,Schmidt E.M.,Schmidt,Ellen M.,E.M.,true,60016660,1
true,66,https://api.elsevier.com/content/author/author_id/57199199287,57199199287,NA,Pandit A.,Pandit,Anita,A.,true,60016660,1
true,67,https://api.elsevier.com/content/author/author_id/55801204900,55801204900,0000-0001-5894-0351,Gustafsson S.,Gustafsson,Stefan,S.,true,60003858,1
true,68,https://api.elsevier.com/content/author/author_id/15840916700,15840916700,0000-0001-6454-2384,Yin X.,Yin,Xianyong,X.,true,60016660,1
true,69,https://api.elsevier.com/content/author/author_id/7005172964,7005172964,0000-0003-3137-6337,Luan J.,Luan,Jian’an,J.,true,60009969,1
true,70,https://api.elsevier.com/content/author/author_id/57210179740,57210179740,NA,Zhao J.H.,Zhao,Jing Hua,J.H.,true,60120011,1
true,71,https://api.elsevier.com/content/author/author_id/58850117200,58850117200,NA,Matsuda F.,Matsuda,Fumihiko,F.,true,60119317,1
true,72,https://api.elsevier.com/content/author/author_id/57205670486,57205670486,NA,Jang H.M.,Jang,Hye Mi,H.M.,true,60068695,1
true,73,https://api.elsevier.com/content/author/author_id/57205678421,57205678421,NA,Yoon K.,Yoon,Kyungheon,K.,true,60068695,1
true,74,https://api.elsevier.com/content/author/author_id/57193001593,57193001593,0000-0001-7999-5538,Medina-Gomez C.,Medina-Gomez,Carolina,C.,true,60032114,1
true,75,https://api.elsevier.com/content/author/author_id/56988973500,56988973500,NA,Pitsillides A.,Pitsillides,Achilleas,A.,true,60018701,1
true,76,https://api.elsevier.com/content/author/author_id/6508277910,6508277910,0000-0002-5668-2368,Hottenga J.J.,Hottenga,Jouke Jan,J.J.,true,60008734,1
true,77,https://api.elsevier.com/content/author/author_id/57209063721,57209063721,NA,Willemsen G.,Willemsen,Gonneke,G.,true,60008734,1
true,78,https://api.elsevier.com/content/author/author_id/36505189800,36505189800,0000-0003-1726-948X,Wood A.R.,Wood,Andrew R.,A.R.,true,60111707,1
true,79,https://api.elsevier.com/content/author/author_id/57383350800,57383350800,NA,Ji Y.,Ji,Yingji,Y.,true,60111707,1
true,80,https://api.elsevier.com/content/author/author_id/56083504300,56083504300,0000-0003-1299-0286,Gao Z.,Gao,Zishan,Z.,true,60005189,1
true,81,https://api.elsevier.com/content/author/author_id/57188735495,57188735495,0000-0001-7793-7326,Haworth S.,Haworth,Simon,S.,true,60172455,1
true,82,https://api.elsevier.com/content/author/author_id/56745286600,56745286600,0000-0002-3506-160X,Mitchell R.E.,Mitchell,Ruth E.,R.E.,true,60172455,1
true,83,https://api.elsevier.com/content/author/author_id/57200637574,57200637574,0000-0003-3770-1137,Chai J.F.,Chai,Jin Fang,J.F.,true,60017161,1
true,84,https://api.elsevier.com/content/author/author_id/6506187985,6506187985,NA,Aadahl M.,Aadahl,Mette,M.,true,60007006,1
true,85,https://api.elsevier.com/content/author/author_id/57214844210,57214844210,NA,Yao J.,Yao,Jie,J.,true,60138297,1
true,86,https://api.elsevier.com/content/author/author_id/57216593567,57216593567,NA,Manichaikul A.,Manichaikul,Ani,A.,true,60030846,1
true,87,https://api.elsevier.com/content/author/author_id/55386322500,55386322500,0000-0003-0511-1386,Warren H.R.,Warren,Helen R.,H.R.,true,60021435,1
true,88,https://api.elsevier.com/content/author/author_id/55637370300,55637370300,0000-0003-4130-5866,Ramirez J.,Ramirez,Julia,J.,true,60021435,1
true,89,https://api.elsevier.com/content/author/author_id/57205231934,57205231934,NA,Bork-Jensen J.,Bork-Jensen,Jette,J.,true,60253102,1
true,90,https://api.elsevier.com/content/author/author_id/55531761700,55531761700,NA,Kårhus L.L.,Kårhus,Line L.,L.L.,true,60007006,1
true,91,https://api.elsevier.com/content/author/author_id/57206865127,57206865127,0000-0003-2307-4021,Goel A.,Goel,Anuj,A.,true,60099539,1
true,92,https://api.elsevier.com/content/author/author_id/12242471200,12242471200,0000-0002-0128-379X,Sabater-Lleal M.,Sabater-Lleal,Maria,M.,true,60009466,1
true,93,https://api.elsevier.com/content/author/author_id/57201961693,57201961693,NA,Noordam R.,Noordam,Raymond,R.,true,60015618,1
true,94,https://api.elsevier.com/content/author/author_id/36151309600,36151309600,0000-0001-7504-7477,Sidore C.,Sidore,Carlo,C.,true,60112785,1
true,95,https://api.elsevier.com/content/author/author_id/57215069669,57215069669,NA,Fiorillo E.,Fiorillo,Edoardo,E.,true,60112785,1
true,96,https://api.elsevier.com/content/author/author_id/36573830800,36573830800,NA,McDaid A.F.,McDaid,Aaron F.,A.F.,true,60000239,1
true,97,https://api.elsevier.com/content/author/author_id/55651163200,55651163200,0000-0002-4548-8500,Marques-Vidal P.,Marques-Vidal,Pedro,P.,true,60023561,1
true,98,https://api.elsevier.com/content/author/author_id/57215789639,57215789639,NA,Wielscher M.,Wielscher,Matthias,M.,true,60175886,1
true,99,https://api.elsevier.com/content/author/author_id/22954837300,22954837300,NA,Trompet S.,Trompet,Stella,S.,true,60015618,1
true,100,https://api.elsevier.com/content/author/author_id/7007043802,7007043802,0000-0002-1604-2593,Sattar N.,Sattar,Naveed,N.,true,60032768,1
true,1,https://api.elsevier.com/content/author/author_id/57194256454,57194256454,NA,Karikkineth A.C.,Karikkineth,Ajoy C.,A.C.,true,60017252,2
true,2,https://api.elsevier.com/content/author/author_id/57397836500,57397836500,NA,Tang E.Y.,Tang,Eric Y.,E.Y.,true,60017252,2
true,3,https://api.elsevier.com/content/author/author_id/56754640400,56754640400,NA,Kuo P.l.,Kuo,Pei lun,P.l.,true,60017252,2
true,4,https://api.elsevier.com/content/author/author_id/55239601400,55239601400,NA,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,2
true,5,https://api.elsevier.com/content/author/author_id/7202144917,7202144917,NA,Egan J.M.,Egan,Josephine M.,J.M.,true,60017252,2
true,6,https://api.elsevier.com/content/author/author_id/7006789034,7006789034,NA,Chia C.W.,Chia,Chee W.,C.W.,true,60017252,2
true,1,https://api.elsevier.com/content/author/author_id/56754640400,56754640400,NA,Kuo P.L.,Kuo,Pei Lun,P.L.,true,60017252,3
true,2,https://api.elsevier.com/content/author/author_id/24166833200,24166833200,NA,Moore A.Z.,Moore,Ann Zenobia,A.Z.,true,60017252,3
true,3,https://api.elsevier.com/content/author/author_id/12807117100,12807117100,NA,Lin F.R.,Lin,Frank R.,F.R.,true,60001117,3
true,4,https://api.elsevier.com/content/author/author_id/55239601400,55239601400,NA,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,3
true,1,https://api.elsevier.com/content/author/author_id/57218231673,57218231673,NA,Ghorasaini M.,Ghorasaini,Mohan,M.,true,60015618,4
true,2,https://api.elsevier.com/content/author/author_id/8087880900,8087880900,0000-0003-3265-3332,Mohammed Y.,Mohammed,Yassene,Y.,true,60015618,4
true,3,https://api.elsevier.com/content/author/author_id/57226200929,57226200929,0000-0001-9259-0199,Adamski J.,Adamski,Jerzy,J.,true,60024007,4
true,4,https://api.elsevier.com/content/author/author_id/57200516059,57200516059,NA,Bettcher L.,Bettcher,Lisa,L.,true,60015481,4
true,5,https://api.elsevier.com/content/author/author_id/26025923600,26025923600,NA,Bowden J.A.,Bowden,John A.,J.A.,true,60024013,4
true,6,https://api.elsevier.com/content/author/author_id/37025704400,37025704400,NA,Cabruja M.,Cabruja,Matias,M.,true,60032838,4
true,7,https://api.elsevier.com/content/author/author_id/36522527200,36522527200,0000-0001-9678-5161,Contrepois K.,Contrepois,Kévin,K.,true,60032838,4
true,8,https://api.elsevier.com/content/author/author_id/57216923733,57216923733,NA,Ellenberger M.,Ellenberger,Mathew,M.,true,60032838,4
true,9,https://api.elsevier.com/content/author/author_id/57215668026,57215668026,NA,Gajera B.,Gajera,Bharat,B.,true,60002952,4
true,10,https://api.elsevier.com/content/author/author_id/57188734067,57188734067,0000-0001-6118-1333,Haid M.,Haid,Mark,M.,true,60024007,4
true,11,https://api.elsevier.com/content/author/author_id/37031031300,37031031300,NA,Hornburg D.,Hornburg,Daniel,D.,true,60032838,4
true,12,https://api.elsevier.com/content/author/author_id/7202704353,7202704353,NA,Hunter C.,Hunter,Christie,C.,true,116728653,4
true,13,https://api.elsevier.com/content/author/author_id/55474292200,55474292200,0000-0001-7571-3062,Jones C.M.,Jones,Christina M.,C.M.,true,60023053,4
true,14,https://api.elsevier.com/content/author/author_id/56954293500,56954293500,0000-0001-8061-9353,Klein T.,Klein,Theo,T.,true,60032114,4
true,15,https://api.elsevier.com/content/author/author_id/6602927279,6602927279,0000-0001-8739-9875,Mayboroda O.,Mayboroda,Oleg,O.,true,60015618,4
true,16,https://api.elsevier.com/content/author/author_id/24169344900,24169344900,NA,Mirzaian M.,Mirzaian,Mina,M.,true,60032114,4
true,17,https://api.elsevier.com/content/author/author_id/6602805658,6602805658,NA,Moaddel R.,Moaddel,Ruin,R.,true,60017252,4
true,18,https://api.elsevier.com/content/author/author_id/55239601400,55239601400,NA,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,4
true,19,https://api.elsevier.com/content/author/author_id/57203534002,57203534002,NA,Lovett J.,Lovett,Jacqueline,J.,true,60017252,4
true,20,https://api.elsevier.com/content/author/author_id/57215666584,57215666584,NA,Nazir K.,Nazir,Kenneth,K.,true,60002952,4
true,21,https://api.elsevier.com/content/author/author_id/56720827300,56720827300,NA,Pearson M.,Pearson,Mackenzie,M.,true,60003368,4
true,22,https://api.elsevier.com/content/author/author_id/23480768100,23480768100,NA,Ubhi B.K.,Ubhi,Baljit K.,B.K.,true,60003368,4
true,23,https://api.elsevier.com/content/author/author_id/7006978620,7006978620,0000-0003-2467-8118,Raftery D.,Raftery,Daniel,D.,true,60015481,4
true,24,https://api.elsevier.com/content/author/author_id/56479322200,56479322200,NA,Riols F.,Riols,Fabien,F.,true,60024007,4
true,25,https://api.elsevier.com/content/author/author_id/56282371100,56282371100,NA,Sayers R.,Sayers,Rebekah,R.,true,118797598,4
true,26,https://api.elsevier.com/content/author/author_id/57202447715,57202447715,NA,Sijbrands E.J.G.,Sijbrands,Eric J.G.,E.J.G.,true,60032114,4
true,27,https://api.elsevier.com/content/author/author_id/57202452790,57202452790,NA,Snyder M.P.,Snyder,Michael P.,M.P.,true,60032838,4
true,28,https://api.elsevier.com/content/author/author_id/57217252420,57217252420,NA,Su B.,Su,Baolong,B.,true,60005247,4
true,29,https://api.elsevier.com/content/author/author_id/57214815568,57214815568,NA,Velagapudi V.,Velagapudi,Vidya,V.,true,60002952,4
true,30,https://api.elsevier.com/content/author/author_id/57207091172,57207091172,0000-0001-8091-7924,Williams K.J.,Williams,Kevin J.,K.J.,true,60005247,4
true,31,https://api.elsevier.com/content/author/author_id/6701509110,6701509110,NA,De Rijke Y.B.,De Rijke,Yolanda B.,Y.B.,true,60032114,4
true,32,https://api.elsevier.com/content/author/author_id/15044164700,15044164700,0000-0003-1684-1894,Giera M.,Giera,Martin,M.,true,60015618,4
true,1,https://api.elsevier.com/content/author/author_id/36087992300,36087992300,0000-0001-6871-0293,PrabhuDas M.,PrabhuDas,Mercy,M.,true,60017336,5
true,2,https://api.elsevier.com/content/author/author_id/6602747183,6602747183,NA,Fuldner R.,Fuldner,Rebecca,R.,true,60017252,5
true,3,https://api.elsevier.com/content/author/author_id/57203026256,57203026256,NA,Farber D.,Farber,Donna,D.,true,60030162,5
true,4,https://api.elsevier.com/content/author/author_id/7003908811,7003908811,0000-0001-8387-7040,Kuchel G.A.,Kuchel,George A.,G.A.,true,60000209,5
true,5,https://api.elsevier.com/content/author/author_id/7103023784,7103023784,NA,Mannick J.,Mannick,Joan,J.,true,126156559,5
true,6,https://api.elsevier.com/content/author/author_id/6701641820,6701641820,NA,Nikolich-Zugich J.,Nikolich-Zugich,Janko,J.,true,60021334,5
true,7,https://api.elsevier.com/content/author/author_id/7202971481,7202971481,NA,Sen R.,Sen,Ranjan,R.,true,60017252,5
true,8,https://api.elsevier.com/content/author/author_id/7404250651,7404250651,0000-0002-0840-7484,Turner J.,Turner,Joanne,J.,true,60024426,5
true,1,https://api.elsevier.com/content/author/author_id/55752441800,55752441800,NA,Pasetto L.,Pasetto,Laura,L.,true,60029411,6
true,2,https://api.elsevier.com/content/author/author_id/57189925913,57189925913,NA,Grassano M.,Grassano,Maurizio,M.,true,60012259,6
true,3,https://api.elsevier.com/content/author/author_id/16033475900,16033475900,NA,Pozzi S.,Pozzi,Silvia,S.,true,60271618,6
true,4,https://api.elsevier.com/content/author/author_id/57196258889,57196258889,NA,Luotti S.,Luotti,Silvia,S.,true,60029411,6
true,5,https://api.elsevier.com/content/author/author_id/55936938600,55936938600,NA,Sammali E.,Sammali,Eliana,E.,true,60029411,6
true,6,https://api.elsevier.com/content/author/author_id/57202911737,57202911737,NA,Migazzi A.,Migazzi,Alice,A.,true,60015986,6
true,7,https://api.elsevier.com/content/author/author_id/15756970500,15756970500,0000-0002-9278-8960,Basso M.,Basso,Manuela,M.,true,60029411,6
true,8,https://api.elsevier.com/content/author/author_id/57201200507,57201200507,NA,Spagnolli G.,Spagnolli,Giovanni,G.,true,60015986,6
true,9,https://api.elsevier.com/content/author/author_id/23666506100,23666506100,NA,Biasini E.,Biasini,Emiliano,E.,true,60015986,6
true,10,https://api.elsevier.com/content/author/author_id/7801402243,7801402243,NA,Micotti E.,Micotti,Edoardo,E.,true,60029411,6
true,11,https://api.elsevier.com/content/author/author_id/14010573000,14010573000,NA,Cerovic M.,Cerovic,Milica,M.,true,60029411,6
true,12,https://api.elsevier.com/content/author/author_id/57192310090,57192310090,NA,Carli M.,Carli,Mirjana,M.,true,60029411,6
true,13,https://api.elsevier.com/content/author/author_id/7005645883,7005645883,0000-0001-5374-3914,Forloni G.,Forloni,Gianluigi,G.,true,60029411,6
true,14,https://api.elsevier.com/content/author/author_id/8546887000,8546887000,0000-0002-3966-8695,De Marco G.,De Marco,Giovanni,G.,true,60012259,6
true,15,https://api.elsevier.com/content/author/author_id/55338397300,55338397300,NA,Manera U.,Manera,Umberto,U.,true,60012259,6
true,16,https://api.elsevier.com/content/author/author_id/16203396300,16203396300,NA,Moglia C.,Moglia,Cristina,C.,true,60012259,6
true,17,https://api.elsevier.com/content/author/author_id/7102047477,7102047477,NA,Mora G.,Mora,Gabriele,G.,true,60172257,6
true,18,https://api.elsevier.com/content/author/author_id/57222737534,57222737534,NA,Traynor B.J.,Traynor,Bryan J.,B.J.,true,60017252,6
true,19,https://api.elsevier.com/content/author/author_id/7006225787,7006225787,NA,Chiò A.,Chiò,Adriano,A.,true,60012259,6
true,20,https://api.elsevier.com/content/author/author_id/57208095998,57208095998,0000-0002-5122-7243,Calvo A.,Calvo,Andrea,A.,true,60012259,6
true,21,https://api.elsevier.com/content/author/author_id/6701810094,6701810094,0000-0003-0456-2054,Bonetto V.,Bonetto,Valentina,V.,true,60029411,6
true,1,https://api.elsevier.com/content/author/author_id/55817361600,55817361600,NA,Rodriquez E.J.,Rodriquez,Erik J.,E.J.,true,60005281,7
true,2,https://api.elsevier.com/content/author/author_id/57224493553,57224493553,NA,Coreas S.I.,Coreas,Saida I.,S.I.,true,60005281,7
true,3,https://api.elsevier.com/content/author/author_id/7102655476,7102655476,NA,Gallo L.C.,Gallo,Linda C.,L.C.,true,60018926,7
true,4,https://api.elsevier.com/content/author/author_id/6603889745,6603889745,NA,Isasi C.R.,Isasi,Carmen R.,C.R.,true,60002388,7
true,5,https://api.elsevier.com/content/author/author_id/15124180900,15124180900,NA,Salazar C.R.,Salazar,Christian R.,C.R.,true,60007278,7
true,6,https://api.elsevier.com/content/author/author_id/55124234400,55124234400,NA,Bandiera F.C.,Bandiera,Frank C.,F.C.,true,60017252,7
true,7,https://api.elsevier.com/content/author/author_id/13807133600,13807133600,NA,Suglia S.F.,Suglia,Shakira F.,S.F.,true,60025315,7
true,8,https://api.elsevier.com/content/author/author_id/6602260189,6602260189,NA,Perreira K.M.,Perreira,Krista M.,K.M.,true,60020469,7
true,9,https://api.elsevier.com/content/author/author_id/55588014300,55588014300,NA,Hernandez R.,Hernandez,Rosalba,R.,true,60000745,7
true,10,https://api.elsevier.com/content/author/author_id/6701408158,6701408158,NA,Penedo F.,Penedo,Frank,F.,true,60155621,7
true,11,https://api.elsevier.com/content/author/author_id/6603420629,6603420629,NA,Talavera G.A.,Talavera,Gregory A.,G.A.,true,60018926,7
true,12,https://api.elsevier.com/content/author/author_id/57203251079,57203251079,0000-0002-6791-8727,Daviglus M.L.,Daviglus,Martha L.,M.L.,true,60027561,7
true,13,https://api.elsevier.com/content/author/author_id/7004920585,7004920585,NA,Pérez-Stable E.J.,Pérez-Stable,Eliseo J.,E.J.,true,60005281,7
true,1,https://api.elsevier.com/content/author/author_id/35792196200,35792196200,NA,Liu Q.R.,Liu,Qing Rong,Q.R.,true,60017252,8
true,2,https://api.elsevier.com/content/author/author_id/56418933800,56418933800,NA,Zhu M.,Zhu,Min,M.,true,60017252,8
true,3,https://api.elsevier.com/content/author/author_id/57405909100,57405909100,NA,Zhang P.,Zhang,Pingbo,P.,true,60017252,8
true,4,https://api.elsevier.com/content/author/author_id/55383137800,55383137800,NA,Mazucanti C.H.,Mazucanti,Caio H.,C.H.,true,60017252,8
true,5,https://api.elsevier.com/content/author/author_id/57203822025,57203822025,NA,Huang N.S.,Huang,Nicholas S.,N.S.,true,60017252,8
true,6,https://api.elsevier.com/content/author/author_id/57207962613,57207962613,NA,Lang D.L.,Lang,Doyle L.,D.L.,true,60017252,8
true,7,https://api.elsevier.com/content/author/author_id/57405909200,57405909200,NA,Chen Q.,Chen,Qinghua,Q.,true,60017252,8
true,8,https://api.elsevier.com/content/author/author_id/16633863000,16633863000,NA,Auluck P.,Auluck,Pavan,P.,true,60003158,8
true,9,https://api.elsevier.com/content/author/author_id/7004697932,7004697932,NA,Marenco S.,Marenco,Stefano,S.,true,60003158,8
true,10,https://api.elsevier.com/content/author/author_id/57191272117,57191272117,NA,O’Connell J.F.,O’Connell,Jennifer F.,J.F.,true,60017252,8
true,11,https://api.elsevier.com/content/author/author_id/55239601400,55239601400,NA,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,8
true,12,https://api.elsevier.com/content/author/author_id/7006789034,7006789034,NA,Chia C.W.,Chia,Chee W.,C.W.,true,60017252,8
true,13,https://api.elsevier.com/content/author/author_id/7202144917,7202144917,NA,Egan J.M.,Egan,Josephine M.,J.M.,true,60017252,8
true,1,https://api.elsevier.com/content/author/author_id/57219742890,57219742890,0000-0002-7863-827X,Yang Z.,Yang,Zhijian,Z.,true,60006297,9
true,2,https://api.elsevier.com/content/author/author_id/6602351693,6602351693,0000-0003-2346-7562,Nasrallah I.M.,Nasrallah,Ilya M.,I.M.,true,60006297,9
